alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,n,mean_abs_error,std_abs_error,median_abs_error,mean_abs_error_ci_low,mean_abs_error_ci_high,estimator,mean_ess_is,median_ess_is,mean_ess_norm
0.6,0.5,100,transitional,0.8,0.7,0.3,0.5,16,0.21131066686339384,0.09568089954665186,0.21000462007050658,0.16442788758343574,0.25819344614335193,dm_tabular,24.406675325878183,21.878121293391803,0.24406675325878185
0.6,0.5,100,transitional,0.8,1.3,0.3,0.1,16,0.10666151258513597,0.08111355956329681,0.08587227200388664,0.06691659873465941,0.14640642643561252,dm_tabular,24.406675325878183,21.878121293391803,0.24406675325878185
0.6,0.5,100,transitional,0.8,1.3,0.3,0.5,16,0.22859639441924667,0.12499242273950868,0.23166617313552967,0.1673512326917861,0.28984155614670726,dm_tabular,24.406675325878183,21.878121293391803,0.24406675325878185
0.2,0.0,100,reward_only,0.3,0.7,0.3,0.1,16,0.05897223424688776,0.04066559738407318,0.06052563634634258,0.03904645767624034,0.07889801081753517,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.3,0.7,0.3,0.5,16,0.10151584865586691,0.07047671643171637,0.08701267012548425,0.06698289216716533,0.1360488051445685,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.3,1.3,0.3,0.1,16,0.10433573209464925,0.07569546149537366,0.10888765379180654,0.06724563751363155,0.14142582667566694,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,16,0.13949160119031018,0.08602328496240454,0.14446773954310077,0.09734096610077544,0.1816422362798449,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.8,0.7,0.3,0.1,16,0.05897223424688776,0.04066559738407318,0.06052563634634258,0.03904645767624034,0.07889801081753517,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.8,0.7,0.3,0.5,16,0.10151584865586691,0.07047671643171638,0.08701267012548425,0.06698289216716533,0.1360488051445685,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.8,1.3,0.3,0.1,16,0.10433573209464925,0.07569546149537366,0.10888765379180654,0.06724563751363155,0.14142582667566694,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,reward_only,0.8,1.3,0.3,0.5,16,0.13949160119031018,0.08602328496240455,0.14446773954310077,0.09734096610077544,0.1816422362798449,dr_oracle,83.69509011806768,83.95335452896296,0.8369509011806767
0.2,0.0,100,transitional,0.3,0.7,0.3,0.1,16,0.04652269674067112,0.039008873280792715,0.03992279616660281,0.027408700063710982,0.06563669341763126,dr_oracle,83.51054846813464,83.77131799831966,0.8351054846813465
0.2,0.0,100,transitional,0.3,0.7,0.3,0.5,16,0.092261668925743,0.06903427356179181,0.07060113815649616,0.058435496455743606,0.1260878413957424,dr_oracle,83.51054846813464,83.77131799831966,0.8351054846813465
0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,16,0.08214019433824206,0.07114434654407072,0.06600140692071811,0.04728010510573824,0.11700028357074588,dr_oracle,83.51054846813464,83.77131799831966,0.8351054846813465
0.2,0.0,100,transitional,0.3,1.3,0.3,0.5,16,0.11061879295758045,0.09497274678650493,0.08692251661640528,0.0640830021539825,0.1571545837611784,dr_oracle,83.51054846813464,83.77131799831966,0.8351054846813465
0.2,0.0,100,transitional,0.8,0.7,0.3,0.1,16,0.061421352991955516,0.03969237115880581,0.06109086183860546,0.04197244850889158,0.08087025747501946,dr_oracle,82.60309411789655,81.95193493342259,0.8260309411789655
0.2,0.0,100,transitional,0.8,0.7,0.3,0.5,16,0.07805552886876675,0.06153445447517459,0.07316653196888093,0.04790420022385131,0.1082068575136822,dr_oracle,82.60309411789655,81.95193493342259,0.8260309411789655
0.2,0.0,100,transitional,0.8,1.3,0.3,0.1,16,0.11566313682098482,0.07457282382867814,0.12817885106854998,0.07912312458856995,0.1522031490533997,dr_oracle,82.60309411789655,81.95193493342259,0.8260309411789655
0.2,0.0,100,transitional,0.8,1.3,0.3,0.5,16,0.11224561112221067,0.09050944535858702,0.09319324988577034,0.06789679783132904,0.1565944244130923,dr_oracle,82.60309411789655,81.95193493342259,0.8260309411789655
